time,m1,m2,m3,p1,p2,p3
14.9,15,9,10,20,12,10
14.905,15,9,10,20,12,10
14.91,15,9,10,21,12,11
14.915,15,9,10,20,12,11
14.92,15,9,10,20,12,11
14.925,15,9,10,20,12,11
14.93,15,9,9,20,12,12
14.935,15,9,9,20,13,12
14.94,15,9,9,20,13,12
14.945,15,9,9,20,14,10
14.95,15,11,9,19,14,10
14.955,15,11,9,19,15,11
14.96,15,11,9,19,14,12
14.965,15,11,9,20,14,12
14.97,15,11,9,19,12,11
14.975,15,11,9,18,12,12
14.98,15,11,9,18,11,10
14.985,15,11,9,17,11,9
14.99,15,11,10,18,12,8
14.995,15,11,10,19,11,7
15,15,11,10,19,11,7
15.005,15,11,10,20,11,7
15.01,15,11,10,20,11,7
15.015,15,11,10,21,11,7
15.02,15,10,10,21,12,6
15.025,15,10,11,20,12,7
15.03,15,10,10,20,11,7
15.035,14,10,10,19,11,7
15.04,14,11,10,19,11,7
15.045,14,11,10,20,10,6
15.05,14,11,10,19,10,6
15.055,14,11,11,16,11,6
15.06,14,11,11,17,11,6
15.065,14,11,11,17,11,7
15.07,14,11,11,15,11,7
15.075,14,12,11,15,11,7
15.08,14,12,11,16,11,7
15.085,14,11,11,15,10,7
15.09,14,11,11,15,9,7
15.095,14,11,11,15,9,7
15.1,14,11,12,15,9,6
15.105,14,11,12,14,9,6
15.11,14,11,12,14,10,6
15.115,14,11,13,14,10,7
15.12,14,11,13,14,9,7
15.125,14,11,13,14,9,6
15.13,14,11,13,17,9,6
15.135,13,11,13,17,9,6
15.14,13,11,13,17,9,6
15.145,13,11,13,17,9,6
15.15,13,11,13,17,9,6
15.155,13,11,13,17,10,6
15.16,13,11,13,17,12,6
15.165,13,11,13,17,12,7
15.17,13,11,13,16,12,8
15.175,13,11,13,16,12,8
15.18,13,11,12,15,12,8
15.185,14,11,12,14,12,8
15.19,14,11,12,14,11,8
15.195,14,11,12,13,13,7
15.2,14,11,10,14,10,7
15.205,14,11,11,14,11,6
15.21,14,11,10,14,11,6
15.215,14,11,9,14,11,6
15.22,14,11,9,14,9,6
15.225,14,11,9,14,10,6
15.23,14,11,9,14,10,7
15.235,14,11,9,14,10,7
15.24,14,11,9,14,10,8
15.245,14,11,9,12,9,8
15.25,14,11,9,12,9,8
15.255,14,11,9,12,9,9
15.26,14,11,9,12,9,9
15.265,14,11,9,12,9,9
15.27,14,11,9,13,9,9
15.275,14,11,9,13,11,10
15.28,14,12,9,13,10,10
15.285,14,12,9,13,10,9
15.29,14,12,9,13,11,9
15.295,14,12,9,13,10,9
15.3,14,12,9,12,10,9
15.305,14,11,9,14,10,10
15.31,14,11,9,15,11,10
15.315,14,11,9,15,11,10
15.32,13,11,9,15,11,10
15.325,13,11,9,15,10,11
15.33,13,11,9,16,10,11
15.335,13,11,9,17,10,10
15.34,13,11,9,17,9,10
15.345,13,11,9,20,10,10
15.35,13,11,9,20,9,9
15.355,13,11,9,21,9,8
15.36,13,11,9,21,9,7
15.365,13,11,9,20,9,7
15.37,13,11,9,20,9,8
15.375,13,11,9,20,9,7
15.38,13,12,9,20,10,7
15.385,13,12,9,20,11,8
15.39,13,11,10,19,11,8
15.395,13,11,10,19,11,9
15.4,13,11,10,19,10,9
15.405,13,11,10,18,10,9
15.41,13,11,10,16,10,9
15.415,13,11,10,16,10,9
15.42,13,12,10,16,10,9
15.425,13,12,10,15,10,9
15.43,13,12,10,14,10,10
15.435,13,12,10,14,10,10
15.44,13,12,10,15,10,9
15.445,13,12,10,15,10,10
15.45,13,12,10,15,10,10
15.455,13,12,10,15,10,10
15.46,12,12,10,14,10,10
15.465,12,12,9,14,11,10
15.47,12,12,10,14,10,11
15.475,12,12,10,14,10,11
15.48,12,13,10,16,10,12
15.485,12,13,10,15,10,11
15.49,12,13,10,15,11,11
15.495,12,13,10,15,11,13
15.5,12,13,10,16,11,14
15.505,12,13,10,16,10,14
15.51,12,13,10,16,10,14
15.515,12,13,9,17,10,14
15.52,12,13,9,15,12,14
15.525,12,13,9,15,12,15
15.53,12,13,9,15,13,16
15.535,13,13,10,15,14,15
15.54,13,13,10,15,12,14
15.545,13,13,10,15,14,14
15.55,13,14,9,15,14,14
15.555,13,14,9,15,14,13
15.56,13,14,9,15,14,13
15.565,13,14,9,16,14,13
15.57,13,14,9,16,14,13
15.575,13,14,9,17,13,13
15.58,13,14,9,18,13,13
15.585,13,14,10,18,13,14
15.59,12,14,10,18,12,14
15.595,12,14,10,18,11,14
15.6,12,14,10,19,11,13
15.605,12,14,10,20,12,13
15.61,12,14,9,20,12,12
15.615,12,14,9,19,11,12
15.62,12,14,9,19,12,12
15.625,12,14,9,20,11,12
15.63,12,14,9,19,12,12
15.635,12,14,9,19,13,12
15.64,12,14,9,19,14,13
15.645,12,14,9,18,14,14
15.65,12,14,9,19,16,14
15.655,12,14,9,20,15,13
15.66,12,14,9,19,15,13
15.665,12,14,9,19,18,13
15.67,12,14,9,19,19,13
15.675,12,13,9,17,18,14
15.68,12,13,9,17,18,14
15.685,12,13,9,18,18,14
15.69,12,13,9,20,17,14
15.695,12,13,8,20,17,14
15.7,12,13,8,19,16,15
15.705,12,13,8,18,15,15
15.71,12,13,7,18,14,16
15.715,12,13,7,17,14,16
15.72,12,13,7,17,14,16
15.725,12,13,7,19,14,16
15.73,12,12,7,19,13,14
15.735,12,11,7,19,14,13
15.74,13,11,6,19,13,13
15.745,13,11,6,19,13,13
15.75,13,11,6,18,14,13
15.755,13,11,6,17,14,12
15.76,13,11,6,18,14,10
15.765,13,11,8,18,13,10
15.77,13,11,8,17,13,11
15.775,13,11,8,18,13,12
15.78,13,11,8,16,13,12
15.785,13,11,8,16,14,12
15.79,13,11,8,16,15,12
15.795,13,11,8,16,15,12
15.8,13,11,8,16,14,12
15.805,13,10,8,16,14,12
15.81,13,10,8,16,14,12
15.815,13,10,8,16,14,12
15.82,13,10,8,16,14,10
15.825,13,10,8,16,14,9
15.83,13,10,8,16,15,8
15.835,13,10,9,15,15,10
15.84,13,10,9,15,15,10
15.845,13,10,9,14,15,10
15.85,13,10,9,13,15,10
15.855,13,10,9,15,15,10
15.86,14,10,9,13,16,10
15.865,14,10,9,13,15,10
15.87,14,10,9,13,15,9
15.875,14,10,9,11,14,9
15.88,13,10,10,14,14,9
15.885,13,10,10,15,14,10
15.89,13,11,10,14,13,10
15.895,13,11,10,13,13,9
15.9,13,11,10,13,12,10
15.905,13,11,10,13,11,9
15.91,13,11,9,13,10,9
15.915,13,11,9,12,10,9
15.92,13,11,9,13,9,9
15.925,13,11,9,13,9,9
15.93,13,10,9,13,9,8
15.935,13,9,9,13,7,8
15.94,13,9,9,12,7,7
15.945,13,9,9,12,6,7
15.95,13,9,9,11,5,7
15.955,13,9,10,11,5,7
15.96,14,9,10,10,5,7
15.965,15,9,9,10,5,7
15.97,15,9,9,11,6,8
15.975,15,10,8,11,6,8
15.98,15,10,8,11,6,8
15.985,14,10,8,12,5,8
15.99,14,9,8,12,6,9
15.995,14,9,8,12,5,9
16,14,9,8,12,5,9
16.005,14,9,8,12,5,8
16.01,14,9,9,12,5,9
16.015,14,10,9,12,5,9
16.02,14,10,9,13,5,10
16.025,14,10,9,13,5,8
16.03,14,10,9,14,5,8
16.035,14,10,8,15,5,8
16.04,14,11,9,15,5,9
16.045,14,12,9,15,5,9
16.05,14,12,9,13,5,11
16.055,15,13,9,12,5,11
16.06,15,12,9,12,5,11
16.065,15,12,9,13,6,11
16.07,14,13,9,13,6,11
16.075,14,13,9,14,6,11
16.08,14,13,9,14,6,11
16.085,14,13,9,14,6,12
16.09,14,13,9,15,6,12
16.095,14,13,9,14,7,12
16.1,13,13,9,13,6,11
16.105,13,13,9,14,6,10
16.11,13,13,9,14,6,9
16.115,13,13,9,13,6,9
16.12,13,13,9,13,6,9
16.125,13,13,9,12,6,9
16.13,13,13,9,13,6,9
16.135,13,13,9,12,6,8
16.14,13,13,9,11,6,8
16.145,13,13,9,11,6,9
16.15,13,14,9,12,7,9
16.155,13,14,9,12,9,9
16.16,13,14,9,14,9,9
16.165,13,14,10,14,8,9
16.17,13,14,10,14,8,9
16.175,13,14,10,13,8,10
16.18,13,14,10,11,8,11
16.185,13,14,10,12,8,11
16.19,13,14,10,11,10,11
16.195,13,14,9,12,11,11
16.2,13,14,9,12,11,11
16.205,13,14,9,12,12,10
16.21,13,14,9,12,11,9
16.215,13,14,9,12,11,9
16.22,13,14,9,12,11,10
16.225,13,14,9,12,12,10
16.23,13,15,10,11,12,9
16.235,13,15,10,10,12,9
16.24,13,15,10,11,12,8
16.245,12,15,10,13,13,7
16.25,12,15,10,12,13,8
16.255,12,15,10,12,12,7
16.26,12,15,11,11,12,7
16.265,12,15,12,11,12,8
16.27,12,15,12,11,12,8
16.275,12,15,12,10,12,7
16.28,12,15,12,10,12,6
16.285,12,15,12,10,15,6
16.29,12,15,12,9,14,6
16.295,12,15,12,9,14,5
16.3,13,16,12,11,15,5
16.305,13,16,12,12,16,5
16.31,13,16,12,12,16,5
16.315,13,15,12,12,17,5
16.32,12,15,13,10,16,5
16.325,12,15,13,9,15,5
16.33,12,15,15,9,15,5
16.335,12,15,15,9,15,6
16.34,12,15,15,9,14,6
16.345,12,15,15,8,14,7
16.35,13,15,15,8,14,8
16.355,13,15,15,7,13,10
16.36,13,15,15,7,13,10
16.365,14,14,15,7,13,10
16.37,15,14,15,7,13,10
16.375,15,14,15,7,13,9
16.38,16,14,15,7,14,9
16.385,16,14,15,6,14,9
16.39,16,14,15,6,13,9
16.395,16,14,15,6,13,9
16.4,16,14,15,6,13,10
16.405,16,14,16,6,13,10
16.41,16,14,16,6,15,10
16.415,16,14,16,7,17,11
16.42,16,14,15,8,19,11
16.425,16,14,15,8,18,12
16.43,16,14,15,8,18,12
16.435,16,14,16,8,18,11
16.44,16,14,16,8,19,11
16.445,16,14,16,8,18,11
16.45,16,14,16,8,17,11
16.455,16,14,16,8,17,9
16.46,16,14,16,7,15,9
16.465,16,14,16,8,16,9
16.47,16,14,16,8,17,9
16.475,16,14,16,8,18,9
16.48,16,14,16,9,18,9
16.485,15,14,16,10,18,9
16.49,15,14,16,12,17,8
16.495,15,14,16,12,17,8
16.5,15,14,17,10,16,8
16.505,15,14,17,10,15,8
16.51,15,14,17,10,15,9
16.515,15,14,19,11,14,9
16.52,15,14,19,11,15,10
16.525,15,14,19,13,14,10
16.53,16,14,20,13,16,11
16.535,16,14,20,13,17,11
16.54,16,14,20,12,16,12
16.545,15,14,20,13,17,12
16.55,15,14,20,12,17,12
16.555,15,14,20,12,17,12
16.56,15,14,20,12,17,11
16.565,15,14,20,11,17,11
16.57,15,14,20,10,17,11
16.575,15,14,20,9,17,13
16.58,15,14,19,9,17,13
16.585,15,14,19,9,17,13
16.59,15,14,19,9,16,13
16.595,15,14,19,9,16,14
16.6,15,14,19,11,18,14
16.605,15,14,19,11,18,14
16.61,15,14,19,11,19,14
16.615,14,15,19,11,18,12
16.62,13,15,19,11,19,11
16.625,13,15,19,12,20,10
16.63,13,15,19,13,20,8
16.635,13,15,19,13,19,7
16.64,13,15,19,14,17,8
16.645,13,15,19,15,16,7
16.65,13,15,19,15,16,7
16.655,13,15,19,14,15,10
16.66,12,15,20,14,14,10
16.665,12,15,20,13,14,11
16.67,12,15,20,13,14,11
16.675,13,15,21,12,16,12
16.68,13,15,21,13,15,15
16.685,13,15,21,13,16,15
16.69,13,15,21,14,14,15
16.695,12,15,21,15,16,17
16.7,12,15,21,14,18,17
16.705,12,14,21,14,14,18
16.71,12,14,21,13,14,19
16.715,12,14,21,13,14,21
16.72,12,14,21,13,13,22
16.725,12,13,21,14,13,22
16.73,12,13,21,14,13,23
16.735,12,13,21,14,12,22
16.74,12,14,22,14,12,23
16.745,12,14,22,14,12,23
16.75,12,14,22,14,11,22
16.755,11,14,22,14,11,22
16.76,11,14,22,14,10,22
16.765,11,14,22,14,10,21
16.77,11,14,22,15,9,20
16.775,11,13,22,15,9,20
16.78,11,13,22,15,8,18
16.785,11,13,22,14,8,19
16.79,11,13,22,14,8,18
16.795,11,13,22,14,9,19
16.8,11,13,22,14,9,20
16.805,11,13,20,14,9,19
16.81,11,13,19,15,9,18
16.815,11,13,18,14,9,17
16.82,11,13,18,14,9,17
16.825,11,13,18,13,9,17
16.83,11,13,18,13,9,17
16.835,12,13,18,13,10,17
16.84,12,13,18,12,10,19
16.845,13,13,18,12,10,20
16.85,13,13,18,13,11,20
16.855,14,13,17,13,10,20
16.86,14,13,17,13,10,20
16.865,14,13,17,13,10,20
16.87,14,13,17,14,11,19
16.875,14,12,16,14,11,20
16.88,14,12,16,14,10,19
16.885,13,12,16,14,11,19
16.89,13,12,16,13,11,19
16.895,13,12,16,13,11,18
16.9,13,12,16,14,10,21
16.905,13,12,16,14,10,21
16.91,13,12,16,14,10,22
16.915,13,12,16,13,10,21
16.92,13,12,16,14,11,21
16.925,13,12,16,13,9,20
16.93,13,13,16,13,9,20
16.935,13,12,16,13,8,21
16.94,13,12,16,13,10,20
16.945,13,12,16,13,10,20
16.95,13,12,16,12,11,20
16.955,14,12,16,11,11,19
16.96,13,12,16,10,13,20
16.965,13,12,16,11,13,22
16.97,13,12,16,11,14,22
16.975,13,12,16,11,16,21
16.98,14,12,16,10,17,22
16.985,14,12,16,10,18,22
16.99,14,12,16,10,18,23
16.995,14,12,16,10,19,23
17,14,12,16,10,18,22
17.005,14,12,16,12,18,24
17.01,14,11,16,12,18,24
17.015,14,11,16,12,19,24
17.02,14,11,16,12,18,22
17.025,14,11,16,11,18,22
17.03,14,10,16,11,19,22
17.035,14,10,16,11,18,23
17.04,14,10,16,11,16,24
17.045,14,10,16,11,17,25
17.05,14,10,16,11,17,23
17.055,14,10,16,13,16,23
17.06,14,10,16,15,16,24
17.065,14,10,15,15,15,26
17.07,14,10,15,14,14,25
17.075,14,10,15,13,14,26
17.08,14,10,15,12,14,25
17.085,14,10,15,12,13,24
17.09,14,10,15,12,13,23
17.095,14,9,15,12,13,23
17.1,14,9,15,12,13,24
17.105,14,9,15,11,12,24
17.11,14,9,15,10,12,23
17.115,14,9,15,9,11,21
17.12,14,9,15,8,11,19
17.125,15,9,15,8,11,19
17.13,15,9,15,8,12,19
17.135,15,9,15,9,11,18
17.14,15,9,15,10,12,18
17.145,15,9,15,11,11,19
17.15,15,9,15,11,12,19
17.155,15,9,15,12,13,19
17.16,15,9,15,11,12,19
17.165,15,9,15,12,13,20
17.17,15,9,14,13,13,19
17.175,15,9,14,13,12,18
17.18,15,9,14,12,12,19
17.185,15,9,14,13,14,19
17.19,15,9,14,13,14,17
17.195,15,9,14,14,14,17
17.2,15,9,14,15,15,17
17.205,15,9,14,14,15,17
17.21,15,9,13,13,14,16
17.215,15,9,13,13,14,16
17.22,15,9,13,12,15,16
17.225,15,9,13,12,16,16
17.23,15,9,13,12,16,15
17.235,15,9,13,13,15,15
17.24,15,9,13,11,15,15
17.245,15,9,13,12,15,15
17.25,15,9,13,12,15,14
17.255,15,9,13,11,15,14
17.26,15,9,13,11,15,13
17.265,15,9,13,11,14,12
17.27,14,9,13,11,12,12
17.275,14,9,13,11,10,12
17.28,14,9,13,11,10,12
17.285,14,9,13,11,8,12
17.29,14,9,13,10,7,12
17.295,14,9,13,10,6,12
17.3,14,9,13,11,6,14
17.305,14,9,13,11,6,14
17.31,13,9,13,12,6,12
17.315,13,9,13,12,6,12
17.32,13,9,13,12,7,12
17.325,13,10,13,12,8,13
17.33,13,10,13,12,8,12
17.335,13,10,14,13,8,12
17.34,13,11,14,13,7,12
17.345,13,11,14,14,6,13
17.35,13,11,14,13,5,13
17.355,12,11,14,12,5,12
17.36,12,11,14,11,5,13
17.365,12,11,14,11,5,13
17.37,13,11,15,12,5,13
17.375,13,12,15,12,5,13
17.38,13,12,15,11,5,13
17.385,12,12,15,10,5,13
17.39,12,12,15,9,5,13
17.395,12,12,15,8,5,13
17.4,13,12,15,9,6,12
17.405,12,12,15,9,6,12
17.41,12,13,14,8,6,12
17.415,13,13,14,9,6,12
17.42,13,13,14,9,5,12
17.425,14,13,14,9,5,12
17.43,14,13,15,9,5,11
17.435,14,13,15,9,5,10
17.44,14,13,15,10,4,10
17.445,14,12,15,12,3,10
17.45,14,12,15,13,4,11
17.455,14,12,14,13,5,12
17.46,14,13,14,13,6,12
17.465,14,13,14,12,6,12
17.47,14,13,14,13,6,13
17.475,14,13,14,13,8,13
17.48,14,13,14,13,8,13
17.485,14,13,14,13,9,13
17.49,14,14,15,13,9,13
17.495,14,14,15,13,9,14
17.5,14,14,15,13,11,16
17.505,14,14,14,12,12,16
17.51,14,14,14,12,12,16
17.515,15,14,14,12,11,16
17.52,15,14,14,13,12,16
17.525,15,14,14,13,12,16
17.53,15,14,14,13,12,17
17.535,15,14,14,14,12,17
17.54,15,14,14,15,12,19
17.545,15,14,14,15,12,21
17.55,15,14,14,15,12,21
17.555,15,14,14,15,12,20
17.56,14,14,14,15,12,20
17.565,15,14,14,15,12,19
17.57,15,13,14,14,10,19
17.575,15,13,14,14,10,19
17.58,15,13,14,16,10,18
17.585,15,13,14,15,12,18
17.59,15,13,14,15,12,18
17.595,15,13,14,14,12,17
17.6,15,13,14,14,12,16
17.605,15,13,14,14,13,16
17.61,15,13,14,14,14,16
17.615,15,13,14,14,14,16
17.62,15,13,14,15,14,16
17.625,15,13,14,15,15,17
17.63,15,13,14,15,15,17
17.635,15,13,14,15,14,17
17.64,15,13,14,15,14,17
17.645,16,13,14,15,14,18
17.65,16,13,14,15,14,18
17.655,16,13,14,14,13,17
17.66,17,13,14,13,14,16
17.665,17,12,14,12,14,15
17.67,17,12,14,13,14,17
17.675,17,12,14,12,15,16
17.68,17,12,14,11,14,16
17.685,17,12,14,11,14,16
17.69,17,12,14,11,13,15
17.695,17,11,14,11,12,15
17.7,17,11,14,12,12,14
17.705,17,11,14,13,12,15
17.71,17,11,14,14,11,16
17.715,17,11,13,14,12,15
17.72,17,11,13,14,12,15
17.725,17,11,13,13,12,15
17.73,17,11,13,13,12,15
17.735,17,11,12,14,11,14
17.74,17,11,12,14,11,15
17.745,17,11,11,15,9,16
17.75,17,11,11,14,9,16
17.755,17,11,12,15,10,19
17.76,17,11,12,15,10,18
17.765,17,11,12,16,9,18
17.77,17,10,12,16,8,18
17.775,17,10,12,16,8,18
17.78,17,10,12,15,9,18
17.785,17,10,12,14,8,19
17.79,17,9,13,14,7,19
17.795,17,9,13,14,8,20
17.8,17,9,13,15,10,21
17.805,17,9,13,15,11,21
17.81,17,9,13,15,10,21
17.815,16,9,13,15,9,21
17.82,15,9,13,15,8,21
17.825,15,9,13,14,8,21
17.83,15,9,13,14,9,20
17.835,15,9,13,14,9,20
17.84,15,9,13,13,9,18
17.845,15,9,13,13,9,19
17.85,15,9,13,12,8,19
17.855,14,9,13,12,8,19
17.86,14,9,13,12,8,17
17.865,14,9,13,11,8,17
17.87,15,9,13,11,8,18
17.875,15,9,13,9,8,17
17.88,15,9,13,9,8,18
17.885,15,9,13,9,6,18
17.89,15,10,14,10,6,18
17.895,15,10,14,9,4,17
17.9,15,10,14,10,4,15
17.905,15,10,14,10,4,15
17.91,15,11,14,11,4,15
17.915,15,12,14,11,4,15
17.92,15,13,14,11,3,15
17.925,15,13,14,12,3,16
17.93,15,13,14,13,2,15
17.935,15,13,14,14,2,16
17.94,15,14,14,13,3,15
17.945,15,14,14,13,3,15
17.95,15,14,13,13,4,15
17.955,15,15,13,12,7,15
17.96,15,15,13,12,7,16
17.965,15,15,13,12,7,16
17.97,15,15,13,12,8,14
17.975,15,15,13,13,8,12
17.98,15,14,13,14,9,12
17.985,15,14,12,14,9,12
17.99,15,13,12,14,8,11
17.995,15,13,12,15,8,11
18,15,13,11,15,9,11
18.005,15,13,10,14,9,11
18.01,14,13,9,16,6,11
18.015,14,13,9,16,6,10
18.02,14,13,9,16,7,9
18.025,14,13,9,16,7,9
18.03,14,12,9,15,7,9
18.035,14,12,9,17,7,9
18.04,14,12,10,16,7,9
18.045,14,12,10,17,7,10
18.05,14,12,10,18,7,10
18.055,14,12,10,18,8,9
18.06,14,12,9,19,8,10
18.065,14,12,8,20,8,10
18.07,14,12,8,19,8,10
18.075,14,12,8,19,7,8
18.08,14,12,8,18,8,7
18.085,14,12,8,17,8,7
18.09,14,12,9,16,9,7
18.095,14,12,9,17,9,5
18.1,14,12,9,17,10,5
18.105,14,12,9,16,11,5
18.11,14,12,8,18,10,5
18.115,14,11,8,18,11,4
18.12,14,11,8,18,12,4
18.125,14,12,10,17,12,4
18.13,14,12,11,17,12,3
18.135,14,12,11,16,11,4
18.14,15,12,12,16,11,4
18.145,15,12,12,17,11,4
18.15,15,12,12,17,12,5
18.155,15,12,13,16,12,5
18.16,15,11,12,16,12,6
18.165,15,11,12,15,12,6
18.17,15,11,12,15,12,7
18.175,16,11,11,18,12,7
18.18,16,11,11,20,12,7
18.185,16,11,11,20,12,7
18.19,15,11,11,19,11,7
18.195,15,11,11,19,10,8
18.2,14,11,11,18,10,8
18.205,14,11,11,16,9,9
18.21,14,11,11,16,9,8
18.215,14,11,11,14,9,8
18.22,14,11,12,14,9,8
18.225,14,11,12,14,9,10
18.23,14,11,12,16,10,10
18.235,14,11,12,16,10,9
18.24,14,11,12,15,10,7
18.245,14,12,13,16,10,7
18.25,14,12,13,16,10,7
18.255,14,12,13,15,10,7
18.26,14,13,13,16,10,7
18.265,14,13,14,16,9,8
18.27,14,13,14,16,9,8
18.275,14,13,14,19,9,9
18.28,13,13,15,19,10,9
18.285,13,13,15,19,10,9
18.29,13,12,15,20,10,7
18.295,13,12,15,20,10,7
18.3,13,12,15,20,11,7
18.305,13,12,15,20,11,7
18.31,13,12,14,20,9,6
18.315,12,12,14,19,9,7
18.32,12,12,14,20,9,7
18.325,12,12,14,20,9,7
18.33,12,12,14,20,9,8
18.335,12,12,14,20,9,8
18.34,12,12,14,20,8,8
18.345,12,12,14,21,8,8
18.35,11,12,14,21,7,8
18.355,11,12,14,21,8,9
18.36,11,12,14,21,8,10
18.365,11,12,14,21,7,10
18.37,11,12,14,20,8,10
18.375,11,12,14,20,8,10
18.38,11,12,14,20,8,10
18.385,11,12,14,19,8,11
18.39,11,14,14,19,8,11
18.395,11,14,14,19,8,11
18.4,11,14,14,19,9,12
18.405,11,14,14,21,9,12
18.41,11,14,14,21,8,11
18.415,11,14,14,21,10,11
18.42,11,14,14,20,10,11
18.425,11,14,14,20,12,10
18.43,11,15,14,19,12,10
18.435,10,15,14,18,12,10
18.44,10,15,14,18,12,10
18.445,10,15,13,18,13,10
18.45,10,15,13,18,13,10
18.455,10,15,13,18,13,10
18.46,10,15,13,19,13,10
18.465,10,16,13,21,13,10
18.47,10,16,13,21,12,10
18.475,10,16,13,20,12,10
18.48,10,16,13,19,12,10
18.485,10,16,13,20,12,9
18.49,10,16,13,20,12,9
18.495,10,16,12,19,12,10
18.5,10,16,11,19,11,10
18.505,10,16,11,19,11,11
18.51,10,16,11,19,11,11
18.515,10,16,11,19,11,11
18.52,10,16,11,20,12,13
18.525,10,16,11,22,12,14
18.53,10,16,11,22,11,15
18.535,10,16,11,22,11,15
18.54,10,16,11,23,11,15
18.545,10,16,11,23,11,15
18.55,10,16,11,21,11,15
18.555,10,16,12,20,10,14
18.56,10,16,12,20,9,13
18.565,10,16,12,21,11,13
18.57,10,16,12,21,11,13
18.575,10,16,12,22,12,13
18.58,10,16,12,21,12,13
18.585,10,15,12,20,12,11
18.59,10,15,12,21,13,12
18.595,11,15,12,21,13,12
18.6,11,15,12,22,13,11
18.605,11,15,12,22,12,11
18.61,11,15,12,22,13,11
18.615,11,15,12,22,13,11
18.62,11,15,12,20,14,11
18.625,11,15,12,19,13,11
18.63,10,15,12,20,13,9
18.635,10,15,12,21,13,9
18.64,10,15,13,21,12,9
18.645,10,15,13,22,13,10
18.65,10,15,13,22,14,12
18.655,10,15,13,23,14,12
18.66,10,15,13,22,14,12
18.665,10,15,13,22,14,12
18.67,10,15,14,22,15,11
18.675,10,15,14,23,15,11
18.68,10,15,14,23,14,11
18.685,10,15,14,22,15,11
18.69,10,15,14,24,16,12
18.695,10,15,14,24,16,12
18.7,9,15,14,23,17,13
18.705,9,15,14,22,17,13
18.71,9,15,14,20,18,13
18.715,9,14,14,20,18,13
18.72,8,14,14,20,18,13
18.725,8,14,14,21,18,13
18.73,8,14,14,20,18,13
18.735,8,14,14,20,17,13
18.74,8,14,15,20,17,14
18.745,8,14,15,20,17,15
18.75,8,14,15,21,17,15
18.755,8,14,15,19,14,15
18.76,8,14,15,19,14,15
18.765,8,14,15,18,15,14
18.77,8,14,15,18,16,14
18.775,8,14,15,18,16,14
18.78,8,14,15,18,15,13
18.785,8,14,15,18,14,13
18.79,8,14,15,18,12,13
18.795,8,14,15,17,11,13
18.8,8,14,15,17,10,14
18.805,8,14,15,16,10,14
18.81,7,14,15,16,10,13
18.815,7,14,15,17,10,13
18.82,7,14,15,15,10,14
18.825,7,14,15,15,9,14
18.83,7,14,16,15,9,14
18.835,7,15,16,14,9,14
18.84,7,15,16,13,9,15
18.845,7,15,16,14,10,15
18.85,7,15,15,12,9,16
18.855,7,15,15,11,10,15
18.86,7,15,14,11,10,15
18.865,7,15,14,11,11,15
18.87,7,15,14,11,11,15
18.875,7,15,14,11,11,15
18.88,7,15,16,10,9,16
18.885,7,15,16,10,9,17
18.89,7,15,15,10,7,17
18.895,7,15,15,9,7,17
18.9,7,15,15,9,7,18
18.905,7,15,15,8,8,18
18.91,7,15,15,8,8,18
18.915,7,14,15,8,8,18
18.92,7,14,15,8,10,18
18.925,7,14,15,8,11,19
18.93,7,14,14,8,11,19
18.935,7,15,14,8,12,19
18.94,7,15,14,8,13,19
18.945,7,15,14,8,13,19
18.95,7,15,14,9,14,18
18.955,7,15,14,9,13,17
18.96,7,14,14,8,14,16
18.965,7,15,14,8,15,15
18.97,7,15,14,8,14,15
18.975,7,15,14,8,15,16
18.98,7,15,14,8,15,17
18.985,8,14,14,8,15,16
18.99,8,14,14,7,16,15
18.995,8,13,14,7,17,16
19,8,13,14,6,17,16
19.005,9,13,14,6,19,16
19.01,9,13,14,6,19,15
19.015,10,13,14,5,17,15
19.02,10,13,14,5,16,15
19.025,10,13,14,6,16,15
19.03,11,13,14,7,17,15
19.035,11,13,13,6,17,15
19.04,11,13,13,6,16,14
19.045,11,13,13,6,17,14
19.05,11,13,13,6,18,15
19.055,11,13,13,6,18,15
19.06,11,13,13,6,16,16
19.065,11,12,13,6,15,15
19.07,11,12,13,6,15,14
19.075,11,12,13,6,15,14
19.08,11,12,13,6,15,14
19.085,11,12,13,7,15,14
19.09,11,12,13,8,16,13
19.095,11,12,13,8,15,13
19.1,11,12,13,8,16,14
19.105,11,12,13,8,16,14
19.11,11,12,13,8,16,15
19.115,11,12,13,8,16,15
19.12,11,12,13,9,15,14
19.125,11,12,13,9,14,13
19.13,11,12,13,9,14,13
19.135,11,12,13,9,14,15
19.14,12,12,13,9,15,15
19.145,12,12,13,9,14,15
19.15,12,12,13,9,13,16
19.155,12,12,13,9,13,16
19.16,12,12,13,9,12,16
19.165,12,12,13,10,13,16
19.17,12,14,13,10,14,16
19.175,12,14,13,11,14,16
19.18,12,14,13,10,14,17
19.185,12,14,13,10,17,17
19.19,12,14,13,10,17,18
19.195,12,14,13,10,14,16
19.2,11,14,12,10,14,15
19.205,11,14,12,9,16,15
19.21,12,14,12,9,16,14
19.215,12,15,12,9,17,13
19.22,12,15,12,9,16,13
19.225,12,15,12,9,16,13
19.23,11,15,12,9,15,13
19.235,11,15,12,11,14,13
19.24,11,15,12,11,14,13
19.245,11,15,12,11,14,15
19.25,11,15,12,11,14,15
19.255,11,15,12,11,14,15
19.26,11,15,12,11,14,16
19.265,11,15,12,11,14,16
